Source_File,DUNS,Company_Name,Company_URL_Name,Sales_Revenue,Is_Unincorporated,Street_Address,City,State_Province,State_Abbreviation,Postal_Code,Country,Country_Code,Formatted_City,Formatted_Region,Company_URL,Latitude,Longitude,Num Matches,All Matches
input13.json,c2795a2ccb3d383ddbeafe43b27e5b36,ASHIRWAD JEWELERS,ashirwad_jewelers,,FALSE,"ARIHANT COMPLEX, 11, S T ROAD, BHACHAU",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,ashirwad_jewelers.c2795a2ccb3d383ddbeafe43b27e5b36,22.4650279,70.0438492,1,"Shop No. 10, Mehulnagar Telephone Exchange Road, Kevaliya Vadi, Crystal Corner, Mahavir Park, Jamnagar, Gujarat 361006, India"
input13.json,c6bc7f0f043bb3db1f2a6dbb65b474c4,NEW OMKAR JEWELLERS,new_omkar_jewellers,,FALSE,"RAM NAGAR, PLOT NO 31A, ANJAR",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,new_omkar_jewellers.c6bc7f0f043bb3db1f2a6dbb65b474c4,22.6708317,71.5723953,1,"Gujarat, India"
input13.json,e447b3a2e0f049a707bd6d46d7bf7ae0,V.P.JEWELLERS,vpjewellers,,FALSE,"1, DHOBI STREET",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,vpjewellers.e447b3a2e0f049a707bd6d46d7bf7ae0,23.2537467,69.6713635,1,"7M3C+FGX, Old Dhatia Falia, Bhuj, Gujarat 370001, India"
input13.json,5fd3086725e5b91e31244ebdd1d023c8,SONI MANILAL JERAM,soni_manilal_jeram,,FALSE,"1, KANSARA BAZAR",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,soni_manilal_jeram.5fd3086725e5b91e31244ebdd1d023c8,23.2540136,69.6723919,1,"Kansara Bazar Rd, Saraf Bazar, Old Dhatia Falia, Bhuj, Gujarat 370001, India"
input13.json,bd93b83238083f8e3a2d0941edc037eb,KAMLESH JEWELLERS,kamlesh_jewellers,,FALSE,"RAJARAM COMPLEX, 4, Kachchh, HOSPITAL ROAD",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,kamlesh_jewellers.bd93b83238083f8e3a2d0941edc037eb,23.1121937,72.573913,1,"Shop No. D-75, Chandannagar Society, Bhaktinagar, IOC Road, Chandkheda, Bhaktinagar Society, Bhakti Nagar, Chandkheda, Ahmedabad, Gujarat 382424, India"
input13.json,6e3121f2a1a1e8c58312d9487e4efe3f,D.R.JEWELLERS,drjewellers,,FALSE,"Suvidhi Complex, 1, Navavas, Madhapar",Kutch,Gujarat,GJ,370020,India,IN,Kutch,Gujarat,drjewellers.6e3121f2a1a1e8c58312d9487e4efe3f,21.2096289,72.7944567,1,"Shop No.3-4, Mangaldas Shoping Center Tadwadi Main Road, Road, Kamlapark Society, Rander, Surat, Gujarat 395005, India"
input13.json,18ba6109bd7f375f98c6e3eccf2722b5,JAYSHIV JEWELLERS,jayshiv_jewellers,,FALSE,"170 4, Dhobi Street",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,jayshiv_jewellers.18ba6109bd7f375f98c6e3eccf2722b5,22.6708317,71.5723953,1,"Gujarat, India"
input13.json,1c760936dabfb56b00dd3ca9c7fa6083,MUKESH JEWELLERS,mukesh_jewellers,,FALSE,"1, Kachchh, Khatri Street, Mundra",Kutch,Gujarat,GJ,370421,India,IN,Kutch,Gujarat,mukesh_jewellers.1c760936dabfb56b00dd3ca9c7fa6083,22.6708317,71.5723953,1,"Gujarat, India"
input13.json,c52cf438765b0ac40eef14eafdd44b88,ANURADHA JWELLERS,anuradha_jwellers,,FALSE,"Sakar Complex, Shop No 2, Kachchh, Shivaji Road, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,anuradha_jwellers.c52cf438765b0ac40eef14eafdd44b88,22.6708317,71.5723953,1,"Gujarat, India"
input13.json,7f629e1ee920719bce56d06d1dd1c359,HAROON JEWELLERS,haroon_jewellers,,FALSE,"1, Ashapura Ring Road",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,haroon_jewellers.7f629e1ee920719bce56d06d1dd1c359,23.0276426,72.5872009,1,"22293, Old City, Gheekanta, Bhadra, Visnagar, Ahmedabad, Gujarat 384315, India"
input13.json,0fd586b749f4c8e4079890b5e89e2e99,LAXMI JWELLERS,laxmi_jwellers,,FALSE,"Sidharth Complex, 3, Hospital Road",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,laxmi_jwellers.0fd586b749f4c8e4079890b5e89e2e99,22.6708317,71.5723953,1,"Gujarat, India"
input13.json,a81308e88e1961c03772d49012756c5f,JATUBHAI SUNDARJI AND SONS,jatubhai_sundarji_and_sons,,FALSE,"ASHAPURA COMPLEX, 1, KALIKA RING ROAD",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,jatubhai_sundarji_and_sons.a81308e88e1961c03772d49012756c5f,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,c3a1b4d09694a4f53c44ce1956a7a9a7,SONI KISHORCHANDJI KANJI,soni_kishorchandji_kanji,,FALSE,"Near Pathan Pir, 1, Kansara Bazar",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,soni_kishorchandji_kanji.c3a1b4d09694a4f53c44ce1956a7a9a7,24.1860054,71.9104934,2,"Soni, Gujarat, India; Kanji, Gujarat 394365, India"
input14.json,6f0c9a185da8c2e2c4760447d889a7ae,T.J.JEWELLERS,tjjewellers,,FALSE,"1, Junavas, Sukhpar",Kutch,Gujarat,GJ,370040,India,IN,Kutch,Gujarat,tjjewellers.6f0c9a185da8c2e2c4760447d889a7ae,23.2153275,69.6068225,3,"Hospital Seri Juna Was, 6J84+4PP, Sukhpar, Bhuj, Gujarat 370040, India; Gadh Boriyad, Dist, near Bus Stop, Naswadi, Chhota Udepur, Gujarat 391165, India; Gad Boriad, Naswadi, Navagam, Gujarat 391152, India"
input14.json,5a99310fac9f5c3a0e2d21f24c84175a,SONI SHIVLAL SHAMJI,soni_shivlal_shamji,,FALSE,"Ganga Bazar, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,soni_shivlal_shamji.5a99310fac9f5c3a0e2d21f24c84175a,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,ad936c6e0076ea4b697d5292a0fa52e2,SONI RAJESH MANILAL,soni_rajesh_manilal,,FALSE,"1, Kansara Bajar, Pipala Fariya",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,soni_rajesh_manilal.ad936c6e0076ea4b697d5292a0fa52e2,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,0d78e0f1d79563d41bff48cf284c33cc,JAYESH ENGINEERING INDUSTRIES,jayesh_engineering_industries,,FALSE,"YAX ROAD, 1/1/152, MADHAPAR, TAL BHUJ",Kutch,Gujarat,GJ,370020,India,IN,Kutch,Gujarat,jayesh_engineering_industries.0d78e0f1d79563d41bff48cf284c33cc,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,2423e09980db4ff0e7e5fdb9d57e14a5,DIVINE SOLAR,divine_solar,,FALSE,"Plot No 576, Adinath Arcade \2, 2Nd Floor, S\2 S \ 3",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,divine_solar.2423e09980db4ff0e7e5fdb9d57e14a5,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,19998b2bf53910123c741cdb5eb60683,FE MERCANTILE,fe_mercantile,,FALSE,"Dbz\South, Second Floor, 38, Near Chawla Chowk, Gandhidham",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,fe_mercantile.19998b2bf53910123c741cdb5eb60683,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,51abf416a16743cd701dc369656a2fea,JAYANTILAL KHIMAJIBHAI SORATHIYA,jayantilal_khimajibhai_sorathiya,,FALSE,"Office No\ 15, Ff, Deep Complex, Nr.Veer Balak Smarak",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,jayantilal_khimajibhai_sorathiya.51abf416a16743cd701dc369656a2fea,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,a6fa3cb0f4fc0e8b5962785f83125f36,JNS ENGINEERING WORKS,jns_engineering_works,,FALSE,"Plot No. 24\33\5, Us Villa, Baroi, Mundra",Kutch,Gujarat,GJ,370421,India,IN,Kutch,Gujarat,jns_engineering_works.a6fa3cb0f4fc0e8b5962785f83125f36,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,ad13baca4bc37bffbb420a890c535958,MAHMADHUSEN SALEMAMAD BAKALI,mahmadhusen_salemamad_bakali,,FALSE,"6465, At And Post Mandvi, Mandvi",Kutch,Gujarat,GJ,370465,India,IN,Kutch,Gujarat,mahmadhusen_salemamad_bakali.ad13baca4bc37bffbb420a890c535958,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,75160805306a8817fea7be9c37272118,MATAJI VELDING,mataji_velding,,FALSE,"1, Junavada, Bhachau",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,mataji_velding.75160805306a8817fea7be9c37272118,23.2868533,70.34074,1,"Gandhidham Road, Shop 1, 370140, Sitaram Pura, Bhachau, Gujarat 370140, India"
input14.json,1b71a7c46bea8bdbc19bed47c064ce2c,STAR ROLLING SHUTTERS,star_rolling_shutters,,FALSE,"37, New Railway Station Road, Bhuj",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,star_rolling_shutters.1b71a7c46bea8bdbc19bed47c064ce2c,23.6634009,72.5042131,2,"94 Dh Star Rolling Shutters Kamana, Road, Basna, Sawala, Visnagar, Savala, Gujarat 384315, India; opp. of Chaki Masjid, Lal Tekri, Bhuj, Gujarat 370001, India"
input14.json,d111081160b33e4f313877c83cfe2e6c,LAXMI ENGINEERING WORKS,laxmi_engineering_works,,FALSE,"Plot No 113, G I D C, Near Hanuman Temple, Gandhidham",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,laxmi_engineering_works.d111081160b33e4f313877c83cfe2e6c,23.0247159,72.6970101,1,"86, Subh Industrial Estate, Nr. Zaveri Farm, B/H C. L Vidhyalay, Singarva, Gidc, Singarwa, Ahmedabad, Gujarat 382430, India"
input14.json,8879e431be852a12173c888b1713f819,ANUBHUT AYURVEDA LLP,anubhut_ayurveda_llp,,FALSE,"Shop No.3, Ground Floor, Nr Naviline No 2",Kutch,Gujarat,GJ,370020,India,IN,Kutch,Gujarat,anubhut_ayurveda_llp.8879e431be852a12173c888b1713f819,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,c1686c440448889925788abbaa55f6ae,MEHTA ENTERPRISE,mehta_enterprise,,FALSE,MEHTA CHAMBERS PLOT NO.235-236,Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,mehta_enterprise.c1686c440448889925788abbaa55f6ae,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,d646b4aae17e18afba0a052bb20f774e,MEHTA SALES AGENCY,mehta_sales_agency,,FALSE,"MEHTA CHAMBERS, 6, WARD-12/B, PLOT NO.235/236 GANDHIDHAM",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,mehta_sales_agency.d646b4aae17e18afba0a052bb20f774e,22.2732033,70.7991889,1,"Pattani Building, Gondal Rd, Near Railway Crossing, Vaid Vadi, Sardar Nagar, Rajkot, Gujarat 360004, India"
input14.json,c3a1506affc3b2eed3c72b5b53f26b41,HALAI G. S. PLASTIC,halai_g_s_plastic,,FALSE,"OPP.ST.BUS STAND, HOTEL SAHARA PALACE STREET,",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,halai_g_s_plastic.c3a1506affc3b2eed3c72b5b53f26b41,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,180b87e972f576134b2cbab85eae46ec,SOLANKI BHAVESHKUMAR RANJITSINH,solanki_bhaveshkumar_ranjitsinh,,FALSE,"11, Hari Krishna Floor Mill, Paravti Pooja",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,solanki_bhaveshkumar_ranjitsinh.180b87e972f576134b2cbab85eae46ec,22.6426124,72.8454551,1,"Piplata Gam, Dungar Timba, Piplata, Gujarat 387355, India"
input14.json,b65e151b2f6ee450754b0ccf051b9fc8,KRISHNA FELOOR MILL,krishna_feloor_mill,,FALSE,"Shop No 2, Plot No 514 Survey No 164 Purshotam Nagar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,krishna_feloor_mill.b65e151b2f6ee450754b0ccf051b9fc8,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,37356318d254edf9ce949983bfa3a054,KHODIYAR FLOOR MIL,khodiyar_floor_mil,,FALSE,"Shop No \ 1, Mahadev Nagar, Opp.Bhareswar Mahadev Mandir",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,khodiyar_floor_mil.37356318d254edf9ce949983bfa3a054,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,27dd9a152807d3543403ede463b45ad4,MEMON ANVAR RASHID,memon_anvar_rashid,,FALSE,"Shop No 2 Near, Madhuram Agency, Near Bhid Gate, Bhuj",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,memon_anvar_rashid.27dd9a152807d3543403ede463b45ad4,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,ebb26c2f60a7267816e79ebb9bc838dd,AAI MATA SHIV KRUPA HOTEL,aai_mata_shiv_krupa_hotel,,FALSE,"N.H 27, Nr.Meena Company, Lakadiya, Radhanpur Road, Bhachau",Kutch,Gujarat,GJ,370145,India,IN,Kutch,Gujarat,aai_mata_shiv_krupa_hotel.ebb26c2f60a7267816e79ebb9bc838dd,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,859f3971ea69d0f02af61bfebde952b8,KAMAL PRAGJI PARMAR,kamal_pragji_parmar,,FALSE,"Railway Station Road Godown, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,kamal_pragji_parmar.859f3971ea69d0f02af61bfebde952b8,22.7223133,72.8412088,1,"Kamla, Nadiad, Gujarat, India"
input14.json,723a06318dfac57d909a5885089d0f49,HARDIKBHAI,hardikbhai,,FALSE,"Near Old Bus Station, Opp Chandreshwar Temple, Bhachau",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,hardikbhai.723a06318dfac57d909a5885089d0f49,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,e349bcff298d08ac78ada719851511f8,HOME FURNISHING,home_furnishing,,FALSE,"Khatri Bazar, Nr Devchand Shop, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,home_furnishing.e349bcff298d08ac78ada719851511f8,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,f97c2428224b06dcc51214e4eb74d171,RADHE TRADING CO,radhe_trading_co,,FALSE,Survey No 1/136/1,Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,radhe_trading_co.f97c2428224b06dcc51214e4eb74d171,21.3582779,70.7476214,1,"Keshubhai Patel, Market Yard, Junagadh Rd, Visavadar, Gujarat 362130, India"
input14.json,c0042c215a9e07e0f464cf35652525a4,PRAMUKH ADVANCE PLYWOOD,pramukh_advance_plywood,,FALSE,"Shop No 09\10, Vraj Arcade, Antarjal, Near Sbi Bank",Kutch,Gujarat,GJ,370205,India,IN,Kutch,Gujarat,pramukh_advance_plywood.c0042c215a9e07e0f464cf35652525a4,23.0634161,70.0787001,1,"Shop No. 09-10, Vraj Arcade Opp New S T Bus Stand Adipur-Antarjal, Road, near SBI BANK, Adipur, Gandhidham, Gujarat 370205, India"
input14.json,738c11993155c7f7de97da9ece6dd08b,SOMNATH MINERALS,somnath_minerals,,FALSE,"Sr No. 847, Dhaneti",Kutch,Gujarat,GJ,370020,India,IN,Kutch,Gujarat,somnath_minerals.738c11993155c7f7de97da9ece6dd08b,23.275029,69.9083326,1,"Nadapa, Gujarat 370020, India"
input14.json,9b436e5d89ad3c24e246d2feb5e930f6,SHREE DALAM DADA POOJAPA BHANDAR,shree_dalam_dada_poojapa_bhandar,,FALSE,"Antarjal, Ls, Gandhidham",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,shree_dalam_dada_poojapa_bhandar.9b436e5d89ad3c24e246d2feb5e930f6,21.6734085,72.0408906,2,"Bhandar, Gujarat 364060, India; Bhandara, Gujarat 389260, India"
input14.json,5c2c3345f43ceacc1c32a39f684ff4d6,H V MINERALS,h_v_minerals,,FALSE,"Survey No.\330\1, Plot No.\5, Nana Bhadiya, Survey No.\ 330\1 Plot No.\5, Nana Bhadiya Ta. Mandvi",Kutch,Gujarat,GJ,370455,India,IN,Kutch,Gujarat,h_v_minerals.5c2c3345f43ceacc1c32a39f684ff4d6,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,2514d2b651725e277d74d8d4763c896a,VISTALLION HEALTH SOLUTIONS PRIVATE LIMITED,vistallion_health_solutions_private_limited,,FALSE,L.s. N0. 234 Mathak Anjar,Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,vistallion_health_solutions_private_limited.2514d2b651725e277d74d8d4763c896a,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,d40bc7c4557b013f9f6716c88b49a198,JADEJA KANAKSINH ASHOKSINH,jadeja_kanaksinh_ashoksinh,,FALSE,"Arjun Farm, Gunatipur Road, Bhachau",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,jadeja_kanaksinh_ashoksinh.d40bc7c4557b013f9f6716c88b49a198,23.2270074,70.5682789,1,"01 Jangi Road Samkhiyali Ta Bhachau Kachchh 370150 01 Jangi Road, Ta, Samakhiali, Bhachau, Gujarat 370150, India"
input14.json,94701cc81b4e184044a425325c912af6,DIVISHA ORGANIC FARM,divisha_organic_farm,,FALSE,"Shop No. 4, Gurukul Ring Road, 1, Ring Road, Rapar",Kutch,Gujarat,GJ,370165,India,IN,Kutch,Gujarat,divisha_organic_farm.94701cc81b4e184044a425325c912af6,23.5694824,70.6452806,1,"Shop No: 4/5, Gurukul, Ring Rd, nr. Rapar Court, Rapar, Gujarat 370165, India"
input14.json,85c5bac1f3676e124ebf6f3fe9e8ef9c,SHIVAY ENTERPRISE,shivay_enterprise,,FALSE,"S.R. NO \ 443 PLOT NO\ 226, 01, NEAR JANGI ROAD, AMBLIYARA ROA",Kutch,Gujarat,GJ,370150,India,IN,Kutch,Gujarat,shivay_enterprise.85c5bac1f3676e124ebf6f3fe9e8ef9c,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,3a3cfec3ec9d50bebd206ae017d3b412,RASHMI ENTERPRISE,rashmi_enterprise,,FALSE,"Ward 1\B, Plot No 22, Gidc, Adipur",Kutch,Gujarat,GJ,370205,India,IN,Kutch,Gujarat,rashmi_enterprise.3a3cfec3ec9d50bebd206ae017d3b412,22.2288276,73.1863911,1,"A 236, Gayatri Nagar, PO, Maneja, Vadodara, Gujarat 390013, India"
input14.json,320f8f7b1807811eb5e5c2aecd3145d4,SANJAY POPAT BHIL,sanjay_popat_bhil,,FALSE,"Kailash Nagar, Zupadpati, Galpadar, Gandhidham",Kutch,Gujarat,GJ,370240,India,IN,Kutch,Gujarat,sanjay_popat_bhil.320f8f7b1807811eb5e5c2aecd3145d4,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,62775801274429c2dffbd44d434ad299,NEW BOMBAY CHOPATI,new_bombay_chopati,,FALSE,"Plot No 116 Shivaji, Shivaji \2, Village Dabda, Taluka Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,new_bombay_chopati.62775801274429c2dffbd44d434ad299,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,32f1c36fc7802b0d17406c9cd9c50630,THA PRAMJI KHIMJI,tha_pramji_khimji,,FALSE,"Nagar Challa, Opp Mekaddada, Bhuj",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,tha_pramji_khimji.32f1c36fc7802b0d17406c9cd9c50630,23.2518574,69.6689665,1,"207, Uplipal Rd, Old Dhatia Falia, Bhuj, Gujarat 370001, India"
input14.json,cca45d136de75801aa96b77fa6992fe5,ASHAPURA DUDH DAIRY,ashapura_dudh_dairy,,FALSE,"Shop No 11, Sainath Apartment, Aswa Swasth Society, Baroi Road",Kutch,Gujarat,GJ,370421,India,IN,Kutch,Gujarat,ashapura_dudh_dairy.cca45d136de75801aa96b77fa6992fe5,23.0533621,70.1315572,2,"343J+8JV, Sector 5, Gandhidham, Gujarat 370203, India; Suraj Nagar, Mundra, Gujarat 370421, India"
input14.json,7fdebecc46a3c3ded8b6bdb53aa41263,KRISHNA MILK,krishna_milk,,FALSE,"32, Raj Nagar, Antarjal, Hanumangali, Adipur",Kutch,Gujarat,GJ,370205,India,IN,Kutch,Gujarat,krishna_milk.7fdebecc46a3c3ded8b6bdb53aa41263,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,e157dcb4cf02dc09dbeee6d52c0952f0,SHAKTI DAIRY FARM,shakti_dairy_farm,,FALSE,"Jamadar Wadi, Near Aagkhana School, Mangra\Mundra, Mangra Road",Kutch,Gujarat,GJ,370421,India,IN,Kutch,Gujarat,shakti_dairy_farm.e157dcb4cf02dc09dbeee6d52c0952f0,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,590ca6bd62225ad4f4acd2992d3111f7,SHIV DAIRY FARM,shiv_dairy_farm,,FALSE,"Sujani Faliyu, Mindiyala, Main Road, Anjar",Kutch,Gujarat,GJ,370130,India,IN,Kutch,Gujarat,shiv_dairy_farm.590ca6bd62225ad4f4acd2992d3111f7,21.5012549,70.4266238,1,"star platinum complex, Road, Madhuram, Moti Palace Twp, Junagadh, Gujarat 362001, India"
input14.json,be4911ce810dc25819445bbad5094fa6,KISHANKUMAR BHURABHAI MAKVANA,kishankumar_bhurabhai_makvana,,FALSE,"Chobari Ghanshyam Nagar, Bhachau, Kutch",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,kishankumar_bhurabhai_makvana.be4911ce810dc25819445bbad5094fa6,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,d4ced8fdef38c3bce509453f3164e8ce,AAKEL MALUK HALEPOTRA,aakel_maluk_halepotra,,FALSE,"Sadai, Bhirandiara, Khavda",Kutch,Gujarat,GJ,370510,India,IN,Kutch,Gujarat,aakel_maluk_halepotra.d4ced8fdef38c3bce509453f3164e8ce,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,bf127953d7b8c1673fa6a74b9124e8d7,ISHA MOHAMAD KORAR,isha_mohamad_korar,,FALSE,"Korar Vandh, Sindhi Curcle, Meghpar Kumbhardi, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,isha_mohamad_korar.bf127953d7b8c1673fa6a74b9124e8d7,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,bd3ef1612fce24415af2cf2186a3cd89,SUMARA GAFUR HAIDARBHAI,sumara_gafur_haidarbhai,,FALSE,"Sumra Faliyu, Sumravandh, Chakar, Kukma",Kutch,Gujarat,GJ,370105,India,IN,Kutch,Gujarat,sumara_gafur_haidarbhai.bd3ef1612fce24415af2cf2186a3cd89,22.431876,70.4342651,1,"Sumra, Gujarat, India"
input14.json,0134e34d95f8755aabe0bf1c652c3f67,SIKANDAR DAIRY,sikandar_dairy,,FALSE,"Suralbhit Road, Lakhurai Chowkdi, Bhuj",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,sikandar_dairy.0134e34d95f8755aabe0bf1c652c3f67,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,903380a96787f62a5632580386f5192b,SHIVAM SWEETS AND MILK DAIRY,shivam_sweets_and_milk_dairy,,FALSE,"Plot No 178, Sector \5, Gandhidham",Kutch,Gujarat,GJ,370140,India,IN,Kutch,Gujarat,shivam_sweets_and_milk_dairy.903380a96787f62a5632580386f5192b,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,d3d9bf70f3b89edb931ef5fc7163a6d0,KARMJEET ENTERPRICE,karmjeet_enterprice,,FALSE,"Plot No 169, Jalaram Society, Ward 9Ag, Ward 9 Ag, Bharatnagar",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,karmjeet_enterprice.d3d9bf70f3b89edb931ef5fc7163a6d0,22.6708317,71.5723953,1,"Gujarat, India"
input14.json,78bd4872bb072e49c02c199450d10df5,JANKIMANGAL JEWELLERS,jankimangal_jewellers,,FALSE,"Jankimangal Jeweller, Shrimad Shikhar Complex, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,jankimangal_jewellers.78bd4872bb072e49c02c199450d10df5,22.6708317,71.5723953,1,"Gujarat, India"
input15.json,d229cd5e649e1699f281e125eca6e3db,KKC PARDA,kkc_parda,,FALSE,"10, Jalsevanagar, Opp G K General Hosital, Bhuj",Kutch,Gujarat,GJ,370001,India,IN,Kutch,Gujarat,kkc_parda.d229cd5e649e1699f281e125eca6e3db,22.6708317,71.5723953,2,"Gujarat, India; Pahada, Udaipur, Rajasthan, India"
input15.json,b1185c11ed009894460bdd0e68b72e2b,MAHARAJA JEWELLERS,maharaja_jewellers,,FALSE,"Maninagar Bapa Shree Mandir Bajuma, Mankuva",Kutch,Gujarat,GJ,370030,India,IN,Kutch,Gujarat,maharaja_jewellers.b1185c11ed009894460bdd0e68b72e2b,20.385604,72.901038,1,"Shop Number 01, Ground Floor, Anjan Shalaka, Vapi - Daman Main Rd, Chala, Vapi, Gujarat 396145, India"
input15.json,1c66957c469357a5691d9e609ad5f7e6,CHAMPANERIA HASMUKH HIRALAL,champaneria_hasmukh_hiralal,,FALSE,"Plot No.93, Near Jain Sthanak, Navapura, Post \ Anjar, Anjar",Kutch,Gujarat,GJ,370110,India,IN,Kutch,Gujarat,champaneria_hasmukh_hiralal.1c66957c469357a5691d9e609ad5f7e6,22.6708317,71.5723953,1,"Gujarat, India"
input15.json,e4d509159a37bdb7752c4e0511ed6fb7,PAYAN NANALAL HAMIR,payan_nanalal_hamir,,FALSE,"Vithon Mafatnagar, Vithon, Nakhatrana",Kutch,Gujarat,GJ,370675,India,IN,Kutch,Gujarat,payan_nanalal_hamir.e4d509159a37bdb7752c4e0511ed6fb7,22.6708317,71.5723953,1,"Gujarat, India"
input15.json,3c24a45b5266d47600dbefc073857e67,REASSURE TRADING (OPC) PRIVATE LIMITED,reassure_trading_(opc)_private_limited,,FALSE,"HOUSE NO 4, PLOT NO 86, WARD 7-B",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,reassure_trading_(opc)_private_limited.3c24a45b5266d47600dbefc073857e67,22.6708317,71.5723953,1,"Gujarat, India"
input15.json,79927b308b8beb1ca3f63a9932ddae41,SRM RESOURCES,srm_resources,,FALSE,"Office No 104, 1St Floor, Plot No 353",Kutch,Gujarat,GJ,370201,India,IN,Kutch,Gujarat,srm_resources.79927b308b8beb1ca3f63a9932ddae41,22.6708317,71.5723953,1,"Gujarat, India"
input15.json,e60c004b04c4073ba31db7fa35b487c8,MAYUR JEWELLERS,mayur_jewellers,,FALSE,"Sax 72, Shop No 3, Geb Office Saame, Near Bust Stand, Adipur",Kutch,Gujarat,GJ,370205,India,IN,Kutch,Gujarat,mayur_jewellers.e60c004b04c4073ba31db7fa35b487c8,22.6708317,71.5723953,1,"Gujarat, India"
